Accel_X,Accel_Y,Accel_Z,Body_Temp_F,Heart_rate,label
-0.07,0.01,9.92,89.6,0,resting
-0.06,0.01,9.98,89.6,50,resting
-0.06,0.03,9.93,89.6,50,resting
-0.08,0.01,9.96,89.6,50,resting
-0.07,0.02,9.96,89.6,50,resting
-0.07,0.02,9.91,89.6,45,resting
-0.06,0.01,9.99,89.6,45,resting
-0.07,0,9.93,89.6,45,resting
-0.07,0.01,9.95,89.6,0,resting
-0.08,0.02,9.93,89.6,0,resting
-0.06,0.02,9.93,89.6,75,resting
-0.07,0,9.93,89.49,73,resting
-0.06,0.02,9.96,89.6,73,resting
-0.06,0.02,9.97,89.6,73,resting
-0.07,0.01,9.94,89.49,65,resting
-0.07,0.01,9.98,89.6,65,resting
-0.06,0.02,9.95,89.6,65,resting
-0.06,0.01,9.99,89.6,56,resting
-0.09,0.01,9.96,89.6,53,resting
-0.08,0.01,9.96,89.6,53,resting
-0.08,0.01,9.93,89.6,53,resting
-0.08,0.01,9.97,89.6,53,resting
-0.08,0.01,9.95,89.6,0,resting
-0.07,0,9.94,89.49,179,resting
-0.07,0.01,9.96,89.6,160,resting
-0.07,0.01,9.96,89.6,160,resting
-0.07,0.02,9.99,89.49,135,resting
-0.08,0.02,9.96,89.49,115,resting
-0.07,0.03,9.96,89.49,115,resting
-0.08,0.02,9.97,89.6,99,resting
-0.06,0.02,9.94,89.49,86,resting
-0.07,0.02,9.97,89.6,86,resting
-0.08,0.01,9.93,89.49,78,resting
-0.08,0.01,9.97,89.6,71,resting
-0.06,0.02,9.94,89.49,71,resting
-0.06,0.01,9.97,89.49,65,resting
-0.07,0.03,9.94,89.49,60,resting
-0.06,0.01,9.95,89.49,60,resting
-0.09,0.02,9.94,89.49,55,resting
-0.08,0.02,9.98,89.49,53,resting
-0.09,0,9.95,89.49,53,resting
-0.06,0.02,9.99,89.49,53,resting
-0.09,0.01,9.93,89.49,53,resting
-0.07,0.02,9.97,89.49,53,resting
-0.06,0.01,9.96,89.49,54,resting
-0.07,0,9.96,89.49,54,resting
-0.06,0.02,10,89.49,54,resting
-0.07,0.01,9.92,89.6,54,resting
-0.08,0,9.96,89.49,54,resting
-0.07,0.02,9.96,89.6,54,resting
-0.06,0.02,9.97,89.49,0,resting
-0.06,0.01,9.97,89.49,0,resting
-0.06,0.01,9.95,89.49,0,resting
-0.08,0.01,9.95,89.49,0,resting
-0.06,0.02,10,89.49,0,resting
-0.07,0.02,9.95,89.49,48,resting
-0.09,0.02,9.98,89.49,48,resting
-0.07,0.01,9.98,89.49,48,resting
-0.06,0.02,9.97,89.37,0,resting
-0.06,0.02,9.98,89.49,0,resting
-0.06,0.01,9.95,89.49,0,resting
-0.09,0.02,9.97,89.49,100,resting
-0.08,0.01,9.97,89.49,100,resting
-0.06,0.03,10,89.49,100,resting
-0.06,0.02,9.98,89.49,85,resting
-0.08,0.03,10,89.49,85,resting
-0.07,0.02,9.94,89.49,85,resting
-0.08,0.02,9.98,89.49,0,resting
-0.07,0.02,9.98,89.49,238,resting
-0.07,0.01,9.97,89.49,238,resting
-0.07,0.01,9.98,89.49,238,resting
-0.08,0.01,9.98,89.49,238,resting
-0.07,0.01,9.96,89.49,0,resting
-0.06,0.02,9.98,89.49,0,resting
-0.08,0.02,9.95,89.49,49,resting
-0.08,0.02,9.96,89.49,49,resting
-0.06,0.01,9.94,89.49,49,resting
-0.08,0.01,9.99,89.49,45,resting
-0.05,0.02,9.97,89.49,45,resting
-0.07,0.02,9.97,89.49,45,resting
-0.06,0.01,9.98,89.49,45,resting
-0.07,0,9.98,89.49,45,resting
-0.08,0.01,9.94,89.6,47,resting
-0.07,0.01,9.99,89.49,47,resting
-0.09,0.01,9.91,89.49,47,resting
-0.05,0.02,9.98,89.49,48,resting
-0.07,0.02,9.98,89.49,48,resting
-0.06,0.01,9.99,89.49,47,resting
-0.05,0.01,9.98,89.49,47,resting
-0.08,0.02,9.99,89.49,47,resting
-0.06,0.01,9.98,89.49,0,resting
-0.07,0.02,9.97,89.49,0,resting
-0.07,0.02,9.96,89.49,0,resting
-0.07,0.02,9.96,89.49,0,resting
-0.07,0.02,10.01,89.49,0,resting
-0.07,0.01,9.99,89.49,0,resting
-0.07,0.01,9.96,89.49,0,resting
-0.05,0.01,10.01,89.49,0,resting
-0.08,0.02,9.93,89.49,0,resting
-0.06,0.02,9.97,89.49,0,resting
-0.09,0.03,9.96,89.49,0,resting
-0.08,0.02,9.99,89.49,0,resting
-0.01,0.08,10.1,89.49,0,resting
-0.07,0.02,10.01,89.49,0,resting
-0.08,0.01,9.96,89.49,0,resting
-0.07,0.03,10,89.6,0,resting
-0.06,0.02,9.96,89.49,0,resting
-0.07,0.02,9.98,89.37,0,resting
-0.07,0.01,9.98,89.49,0,resting
-0.08,0.01,9.99,89.49,0,resting
-0.07,0.02,9.97,89.49,0,resting
-0.06,0.02,9.99,89.49,0,resting
-0.07,0.02,9.95,89.49,0,resting
-0.08,0.02,10,89.49,0,resting
-0.08,0.01,9.95,89.49,25,resting
-0.06,0.03,9.99,89.49,25,resting
-0.07,0.02,9.99,89.49,25,resting
-0.08,0.02,9.97,89.49,26,resting
-0.06,0.01,9.98,89.49,26,resting
-0.08,0.01,9.97,89.49,26,resting
-0.07,0.02,9.98,89.49,0,resting
-0.09,0.03,9.95,89.49,0,resting
-0.06,0.01,9.95,89.49,0,resting
-0.07,0.01,10.01,89.49,0,resting
-0.07,0.02,9.94,89.37,0,resting
-0.07,0,9.97,89.49,0,resting
-0.07,0,9.97,89.37,0,resting
-0.07,0.01,9.98,89.49,0,resting
-0.09,0.01,9.97,89.37,0,resting
-0.07,0.02,9.98,89.49,0,resting
-0.05,0.03,9.98,89.49,0,resting
-0.06,0.01,9.98,89.49,0,resting
-0.06,0.02,9.94,89.49,0,resting
-0.08,0.02,9.98,89.49,0,resting
-0.08,0.04,9.96,89.49,62,resting
-0.07,0.02,9.98,89.49,64,resting
-0.07,0.02,9.97,89.49,69,resting
-0.07,0.01,9.95,89.49,69,resting
-0.07,0.02,9.96,89.49,69,resting
-0.07,0.02,9.94,89.37,0,resting
-0.06,0,9.99,89.49,238,resting
-0.06,0.01,9.97,89.37,238,resting
-0.06,0.02,10,89.49,238,resting
-0.07,0.03,9.95,89.49,146,resting
-0.06,0.01,10,89.49,121,resting
-0.06,0.02,10,89.37,112,resting
-0.08,0.01,9.96,89.49,101,resting
-0.07,0.02,10,89.37,94,resting
-0.06,0.03,9.98,89.37,91,resting
-0.07,0.02,9.97,89.37,88,resting
-0.07,0.01,9.98,89.37,80,resting
-0.08,0.01,10,89.37,89,resting
-0.07,0.02,9.96,89.37,96,resting
-0.07,0.02,9.95,89.37,98,resting
-0.07,0.03,9.99,89.37,100,resting
-0.06,0.03,9.97,89.37,105,resting
-0.08,0.01,9.98,89.37,100,resting
-0.07,0.03,10,89.37,90,resting
-0.05,0.02,9.96,89.37,90,resting
-0.06,0.02,10.02,89.49,81,resting
-0.06,0.03,9.97,89.49,79,resting
-0.06,0.02,9.98,89.37,79,resting
-0.07,0.01,9.97,89.37,78,resting
-0.06,0.02,9.96,89.37,73,resting
-0.08,0.02,9.98,89.37,73,resting
-0.06,0.01,9.98,89.37,70,resting
-0.06,0.01,9.96,89.37,65,resting
-0.07,0.02,9.99,89.37,62,resting
-0.07,0.02,9.96,89.37,59,resting
-0.07,0.02,9.96,89.37,59,resting
-0.06,0.02,9.99,89.37,57,resting
-0.06,0.01,9.96,89.49,63,resting
-0.06,0,10,89.37,66,resting
-0.07,0.02,10.01,89.37,71,resting
-0.07,0.01,9.97,89.37,77,resting
-0.07,0.02,9.99,89.37,77,resting
-0.08,0.02,9.94,89.37,77,resting
-0.07,0.02,9.97,89.37,67,resting
-0.07,0.01,9.95,89.49,67,resting
-0.08,0.02,9.96,89.37,67,resting
-0.08,0.01,9.99,89.37,0,resting
-0.05,0.02,9.98,89.37,0,resting
-0.08,0.01,9.98,89.37,0,resting
-0.08,0.02,9.99,89.37,0,resting
-0.08,0.02,9.94,89.37,0,resting
-0.06,0.02,10.01,89.37,0,resting
-0.09,0,9.96,89.37,0,resting
-0.07,0.02,9.99,89.49,0,resting
-0.06,0.03,9.97,89.37,0,resting
-0.06,0.01,9.98,89.37,0,resting
-0.07,0.03,9.97,89.37,0,resting
-0.07,0.01,9.99,89.37,0,resting
-0.08,0.01,9.96,89.37,0,resting
-0.06,0.03,10,89.37,0,resting
-0.06,0.01,9.97,89.37,0,resting
-0.06,0.02,9.93,89.37,0,resting
-0.08,0.03,9.97,89.37,0,resting
-0.08,0.02,9.98,89.37,57,resting
-0.07,0.02,9.97,89.37,57,resting
-0.07,0.01,9.98,89.37,56,resting
-0.08,0.02,9.97,89.37,56,resting
-0.05,0,9.45,89.37,56,resting
-0.06,0.01,9.95,89.37,0,resting
-0.07,0.02,10.01,89.37,0,resting
-0.08,0.01,9.95,89.37,0,resting
-0.07,0.02,9.98,89.37,0,resting
-0.07,0.02,9.98,89.37,0,resting
-0.08,0.01,9.98,89.49,0,resting
-0.06,0.03,9.99,89.37,0,resting
-0.07,0.02,9.99,89.37,0,resting
-0.06,0.01,9.96,89.37,0,resting
-0.09,0.02,10.01,89.37,0,resting
-0.07,0.02,9.95,89.37,0,resting
-0.06,0.03,9.99,89.37,0,resting
-0.08,0.02,9.99,89.37,0,resting
-0.07,0.02,9.96,89.49,0,resting
-0.08,0.02,9.94,89.37,0,resting
-0.06,0.03,9.97,89.37,0,resting
-0.08,0.01,9.96,89.37,43,resting
-0.07,0.02,9.95,89.37,44,resting
-0.08,0.02,9.95,89.37,44,resting
-0.06,0.01,9.96,89.49,45,resting
-0.07,0.01,9.95,89.49,45,resting
-0.07,0,9.99,89.49,45,resting
-0.05,0.02,9.95,89.49,45,resting
-0.08,0.01,9.97,89.37,45,resting
-0.08,0.03,9.96,89.49,0,resting
-0.07,0,9.97,89.37,0,resting
-0.06,0.02,9.95,89.49,0,resting
-0.07,0.02,9.92,89.49,0,resting
-0.08,0.01,9.95,89.49,0,resting
-0.07,0.01,9.98,89.49,0,resting
-0.06,0.03,9.97,89.37,0,resting
-0.05,0.02,9.98,89.37,0,resting
-0.06,0.01,9.96,89.37,0,resting
-0.05,0.02,9.99,89.37,0,resting
-0.09,0.01,9.96,89.37,0,resting
-0.07,0.01,9.96,89.37,0,resting
-0.07,0.02,9.98,89.37,0,resting
-0.07,0.01,9.97,89.37,0,resting
-0.07,0.02,9.93,89.37,0,resting
-0.07,0.02,9.98,89.37,0,resting
-0.07,0,9.95,89.37,0,resting
-0.07,0.01,9.99,89.37,0,resting
-0.07,0.02,9.97,89.37,0,resting
-0.05,0.01,9.97,89.37,0,resting
-0.06,0.02,9.99,89.37,0,resting
-0.08,0.01,9.99,89.37,0,resting
-0.07,0.02,9.94,89.37,0,resting
-0.07,0.01,9.99,89.37,0,resting
-0.07,0.02,9.96,89.37,0,resting
-0.06,0.02,9.99,89.37,0,resting
-0.07,0.02,9.99,89.37,0,resting
-0.06,0.02,9.95,89.37,28,resting
-0.06,0.03,9.98,89.37,28,resting
-0.08,0.02,9.99,89.37,28,resting
-0.07,0.02,9.99,89.37,28,resting
-0.08,0.01,9.98,89.37,28,resting
-0.06,0.02,10,89.37,28,resting
-0.07,0.01,9.99,89.37,28,resting
-0.07,0.02,9.97,89.37,28,resting
-0.07,0.01,9.96,89.37,28,resting
-0.08,0.01,9.98,89.37,28,resting
-0.06,0.02,9.98,89.37,28,resting
-0.08,0.02,9.96,89.37,28,resting
-0.08,0.03,9.96,89.37,28,resting
-0.06,0.01,9.99,89.37,0,resting
-0.06,0.01,9.96,89.37,0,resting
-0.07,0.02,9.99,89.37,0,resting
-0.07,0.02,9.93,89.37,0,resting
-0.08,0.02,9.96,89.37,0,resting
-0.08,0.02,9.98,89.37,0,resting
-0.06,0.03,9.97,89.37,0,resting
-0.08,0.02,9.96,89.37,0,resting
-0.07,0.03,9.98,89.37,0,resting
-0.08,0.02,9.96,89.37,0,resting
-0.07,0.02,9.97,89.37,0,resting
-0.04,0,9.95,89.37,0,resting
-0.06,0.02,9.98,89.37,0,resting
-0.07,0.02,9.98,89.37,0,resting
-0.07,0.02,9.96,89.37,0,resting
-0.06,0.02,9.98,89.37,53,resting
-0.07,0.04,9.97,89.37,53,resting
-0.07,0.02,9.96,89.37,53,resting
-0.07,0.01,10.01,89.37,0,resting
-0.08,0.02,9.94,89.37,0,resting
-0.07,0.02,9.97,89.37,0,resting
-0.08,0.01,9.96,89.37,0,resting
-0.06,0.02,9.99,89.37,0,resting
-0.07,0,9.96,89.37,0,resting
-0.06,0.01,9.95,89.37,0,resting
-0.07,0.01,9.98,89.37,0,resting
-0.08,0.02,9.95,89.37,0,resting
-0.08,0.02,9.92,89.37,0,resting
-0.08,0.01,9.98,89.37,28,resting
-0.06,0.01,9.91,89.37,28,resting
-0.05,0.03,9.97,89.37,28,resting
-0.07,0.02,9.98,89.37,0,resting
-0.08,0.01,9.97,89.37,0,resting
-0.05,0.01,9.96,89.37,0,resting
-0.08,0.01,9.98,89.37,0,resting
-0.08,0.02,9.96,89.37,0,resting
-0.07,0.01,9.95,89.37,0,resting
-0.07,0.01,9.9,89.37,0,resting
-0.07,0.02,9.99,89.37,0,resting
-0.07,0.02,9.94,89.37,0,resting
-0.06,0.02,9.95,89.37,0,resting
-0.07,0.01,9.96,89.37,29,resting
-0.08,0.01,9.95,89.37,29,resting
-0.06,0.01,9.96,89.37,29,resting
-0.06,0.01,9.95,89.37,29,resting
-0.08,0.01,9.94,89.37,29,resting
-0.08,0.01,9.96,89.37,29,resting
-0.06,0.02,9.92,89.37,0,resting
-0.07,0.01,10,89.37,0,resting
-0.08,0.01,9.94,89.37,0,resting
-0.06,0.03,9.97,89.37,60,resting
-0.07,0.02,9.94,89.37,60,resting
-0.08,0.02,9.96,89.37,60,resting
-0.07,0.01,9.97,89.37,60,resting
-0.07,0.02,9.97,89.37,61,resting
-0.08,0.03,9.96,89.37,61,resting
-0.07,0.03,9.95,89.37,61,resting
-0.05,0.01,9.97,89.37,55,resting
-0.07,0.01,9.98,89.37,55,resting
-0.07,0.02,9.97,89.37,55,resting
-0.07,0.01,9.95,89.37,49,resting
-0.07,0,9.97,89.37,49,resting
-0.07,0.01,9.94,89.37,49,resting
-0.06,0.02,9.97,89.37,45,resting
-0.08,0.01,9.97,89.37,45,resting
-0.07,0.02,9.98,89.37,45,resting
-0.07,0.01,9.98,89.37,41,resting
-0.08,0.02,9.96,89.37,41,resting
-0.06,0.02,9.97,89.37,41,resting
-0.1,0.02,9.96,89.37,38,resting
-0.06,0.01,9.97,89.37,38,resting
-0.07,0.02,9.95,89.37,38,resting
-0.05,0.02,9.98,89.37,0,resting
-0.08,0.02,9.97,89.37,0,resting
-0.05,0.01,10.01,89.37,0,resting
-0.1,0.02,9.98,89.37,64,resting
-0.08,0.01,9.97,89.26,63,resting
-0.06,0.02,9.98,89.37,63,resting
-0.07,0.01,9.95,89.37,62,resting
-0.09,0.01,9.99,89.26,61,resting
-0.06,0.02,9.97,89.37,60,resting
-0.07,0,9.94,89.37,60,resting
-0.06,0.03,9.97,89.37,60,resting
-0.07,0.02,10.01,89.26,60,resting
-0.06,0.01,9.95,89.26,0,resting
-0.08,0.01,9.99,89.37,0,resting
-0.07,0.03,9.98,89.37,0,resting
-0.06,0.01,9.95,89.37,0,resting
-0.06,0.02,9.96,89.37,0,resting
-0.07,0.02,9.98,89.37,0,resting
-0.08,0.02,9.98,89.37,0,resting
-0.06,0.02,9.98,89.37,0,resting
-0.06,0.02,9.94,89.37,0,resting
